latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
47.34622,8.543372,442.0,7200,Europe/Berlin,CEST

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),cloud_cover (%),wind_speed_10m (km/h)
2024-06-30T21:00,17.5,77,0.00,100,11.0
2024-06-30T22:00,16.7,79,0.00,100,8.9
2024-06-30T23:00,16.3,79,0.00,100,7.6
2024-07-01T00:00,15.8,81,0.00,94,4.0
2024-07-01T01:00,15.9,82,0.00,100,2.3
2024-07-01T02:00,16.0,84,0.00,100,1.1
2024-07-01T03:00,14.3,94,0.00,100,3.7
2024-07-01T04:00,15.4,87,0.30,100,1.6
2024-07-01T05:00,15.1,89,3.40,89,1.0
2024-07-01T06:00,14.8,89,5.40,89,1.1
2024-07-01T07:00,14.8,89,1.00,57,1.9
2024-07-01T08:00,15.8,88,0.00,48,2.9
2024-07-01T09:00,17.0,81,0.00,40,5.9
2024-07-01T10:00,18.0,73,0.00,35,4.7
2024-07-01T11:00,19.2,66,0.00,43,5.8
2024-07-01T12:00,20.4,60,0.00,29,7.9
2024-07-01T13:00,21.4,55,0.10,49,10.1
2024-07-01T14:00,21.4,57,0.30,60,11.3
2024-07-01T15:00,21.2,56,0.00,38,9.2
2024-07-01T16:00,21.7,55,0.30,47,10.0
2024-07-01T17:00,21.4,55,0.20,51,9.8
2024-07-01T18:00,19.6,65,0.10,82,14.2
2024-07-01T19:00,19.1,71,0.00,56,12.7
2024-07-01T20:00,17.6,78,0.00,80,12.9
2024-07-01T21:00,16.9,82,0.00,64,8.5
2024-07-01T22:00,16.1,88,0.20,78,7.0
2024-07-01T23:00,16.0,88,0.00,52,4.7
2024-07-02T00:00,14.9,90,0.60,63,5.1
2024-07-02T01:00,14.6,93,0.10,21,3.7
2024-07-02T02:00,13.7,94,0.10,16,5.2
2024-07-02T03:00,14.0,96,0.30,42,3.4
2024-07-02T04:00,13.6,97,0.00,43,2.9
2024-07-02T05:00,13.6,97,0.00,65,3.3
2024-07-02T06:00,14.1,96,0.00,100,1.5
2024-07-02T07:00,14.6,88,0.10,100,4.2
2024-07-02T08:00,14.8,84,0.10,91,5.0
2024-07-02T09:00,15.5,80,0.00,37,4.7
2024-07-02T10:00,16.3,75,0.00,86,6.1
2024-07-02T11:00,16.8,70,0.20,100,8.0
2024-07-02T12:00,17.6,67,0.00,100,10.4
2024-07-02T13:00,17.8,66,0.00,96,12.8
2024-07-02T14:00,18.9,61,0.00,80,13.5
2024-07-02T15:00,18.3,60,0.00,55,11.8
2024-07-02T16:00,19.0,60,0.00,83,15.8
2024-07-02T17:00,17.8,59,0.00,100,15.5
2024-07-02T18:00,16.7,66,0.00,100,12.8
2024-07-02T19:00,15.3,75,0.30,100,11.2
2024-07-02T20:00,14.5,82,1.00,96,8.2
2024-07-02T21:00,14.0,89,1.10,74,7.2
2024-07-02T22:00,13.8,90,0.30,83,5.9
2024-07-02T23:00,13.8,89,0.00,81,4.6
2024-07-03T00:00,13.9,89,0.30,100,4.2
2024-07-03T01:00,13.8,91,0.40,100,2.8
2024-07-03T02:00,13.8,92,0.20,100,1.8
2024-07-03T03:00,13.4,89,0.30,100,3.2
2024-07-03T04:00,13.5,90,1.00,100,3.3
2024-07-03T05:00,13.4,89,0.10,67,4.6
2024-07-03T06:00,12.8,92,0.10,72,3.1
2024-07-03T07:00,13.4,89,0.00,37,4.4
2024-07-03T08:00,13.8,86,0.00,40,5.4
2024-07-03T09:00,14.7,82,0.10,100,8.3
2024-07-03T10:00,15.5,78,0.00,100,7.6
2024-07-03T11:00,16.6,72,0.10,83,8.6
2024-07-03T12:00,17.6,71,0.10,63,6.8
2024-07-03T13:00,17.9,69,0.00,100,9.4
2024-07-03T14:00,17.7,68,0.00,100,9.4
2024-07-03T15:00,16.7,76,0.40,100,9.3
2024-07-03T16:00,15.4,80,1.20,100,14.1
2024-07-03T17:00,14.8,88,1.10,71,9.5
2024-07-03T18:00,14.6,84,1.00,100,10.1
2024-07-03T19:00,14.0,90,1.30,74,13.0
2024-07-03T20:00,14.0,87,0.10,60,8.9
2024-07-03T21:00,13.7,83,0.20,94,6.2
2024-07-03T22:00,13.3,87,0.40,76,5.9
2024-07-03T23:00,13.2,89,0.10,92,5.2
2024-07-04T00:00,13.0,92,0.00,65,4.0
2024-07-04T01:00,12.9,93,0.00,33,5.4
2024-07-04T02:00,12.1,95,0.00,33,4.5
2024-07-04T03:00,12.7,94,0.00,63,4.0
2024-07-04T04:00,13.6,92,0.00,60,5.4
2024-07-04T05:00,13.6,88,0.00,100,5.4
2024-07-04T06:00,13.7,86,0.20,100,5.2
2024-07-04T07:00,14.2,84,0.10,100,4.8
2024-07-04T08:00,15.0,79,0.00,55,7.7
2024-07-04T09:00,16.5,73,0.00,70,11.5
2024-07-04T10:00,17.2,70,0.10,35,13.9
2024-07-04T11:00,18.5,63,0.20,30,21.3
2024-07-04T12:00,19.8,59,0.10,20,20.6
2024-07-04T13:00,20.2,58,0.10,61,17.7
2024-07-04T14:00,19.2,65,0.00,28,13.7
2024-07-04T15:00,20.9,59,0.00,15,19.2
2024-07-04T16:00,21.8,53,0.00,14,17.9
2024-07-04T17:00,22.2,50,0.00,100,18.6
2024-07-04T18:00,19.9,66,0.00,20,15.6
2024-07-04T19:00,20.0,67,0.00,44,12.2
2024-07-04T20:00,19.2,72,0.00,63,6.9
2024-07-04T21:00,18.0,76,0.00,65,6.6
2024-07-04T22:00,17.2,80,0.00,62,7.3
2024-07-04T23:00,16.1,86,0.40,82,7.5
2024-07-05T00:00,15.1,92,0.10,78,4.5
2024-07-05T01:00,15.3,91,0.00,100,3.6
2024-07-05T02:00,15.5,91,0.00,100,3.4
2024-07-05T03:00,16.7,82,0.00,100,3.3
2024-07-05T04:00,16.1,88,0.00,100,4.0
2024-07-05T05:00,15.9,86,0.00,100,4.3
2024-07-05T06:00,15.9,87,0.00,100,4.1
2024-07-05T07:00,16.6,81,0.00,100,2.8
2024-07-05T08:00,17.2,77,0.00,51,1.6
2024-07-05T09:00,18.2,72,0.00,13,2.3
2024-07-05T10:00,19.4,68,0.00,100,4.6
2024-07-05T11:00,20.5,64,0.00,68,5.5
2024-07-05T12:00,21.9,57,0.00,62,7.0
2024-07-05T13:00,22.5,58,0.00,32,2.2
2024-07-05T14:00,23.2,59,0.00,31,3.1
2024-07-05T15:00,23.8,55,0.00,30,2.4
2024-07-05T16:00,24.2,56,0.00,30,2.5
2024-07-05T17:00,24.2,56,0.00,30,3.3
2024-07-05T18:00,23.6,57,0.00,30,4.0
2024-07-05T19:00,23.0,60,0.00,30,3.6
2024-07-05T20:00,22.0,71,0.00,30,2.2
2024-07-05T21:00,22.1,58,0.00,32,2.2
2024-07-05T22:00,21.3,64,0.00,32,4.1
2024-07-05T23:00,20.5,74,0.00,31,4.2
2024-07-06T00:00,19.8,82,0.00,30,3.6
2024-07-06T01:00,17.3,91,0.00,30,7.3
2024-07-06T02:00,19.7,85,0.00,29,4.9
2024-07-06T03:00,15.8,98,0.00,49,3.1
2024-07-06T04:00,17.8,96,0.00,45,2.8
2024-07-06T05:00,17.3,91,0.00,23,4.1
2024-07-06T06:00,18.4,91,0.10,48,2.2
2024-07-06T07:00,18.0,94,0.10,44,6.0
2024-07-06T08:00,19.2,87,0.70,62,6.9
2024-07-06T09:00,20.5,82,0.00,46,4.7
2024-07-06T10:00,22.0,76,0.00,41,3.2
2024-07-06T11:00,23.5,68,0.00,37,8.7
2024-07-06T12:00,23.2,70,0.00,28,11.8
2024-07-06T13:00,24.3,64,0.00,74,11.2
2024-07-06T14:00,22.1,74,0.60,90,15.9
2024-07-06T15:00,20.3,80,1.20,95,11.7
2024-07-06T16:00,20.2,83,0.80,86,6.3
2024-07-06T17:00,19.7,86,0.50,59,7.4
2024-07-06T18:00,20.4,82,0.10,53,8.1
2024-07-06T19:00,18.4,82,1.40,100,16.9
2024-07-06T20:00,16.9,89,1.00,85,8.8
2024-07-06T21:00,16.7,91,0.30,100,5.9
2024-07-06T22:00,16.4,92,0.30,72,4.4
2024-07-06T23:00,16.2,92,0.40,90,4.0
2024-07-07T00:00,16.0,91,0.50,98,2.5
2024-07-07T01:00,15.9,93,0.50,100,2.2
2024-07-07T02:00,16.0,91,0.40,100,2.9
2024-07-07T03:00,15.0,89,0.00,100,6.6
2024-07-07T04:00,14.9,93,0.10,100,2.4
2024-07-07T05:00,14.9,91,0.10,100,4.2
2024-07-07T06:00,14.1,87,0.10,100,10.3
2024-07-07T07:00,13.0,87,0.40,100,8.0
2024-07-07T08:00,13.1,88,0.60,100,4.9
2024-07-07T09:00,13.5,87,0.40,100,3.3
2024-07-07T10:00,14.1,85,0.00,100,2.9
2024-07-07T11:00,14.5,84,0.00,100,1.1
2024-07-07T12:00,15.0,83,0.00,100,2.2
2024-07-07T13:00,17.5,75,0.00,100,3.1
2024-07-07T14:00,18.2,72,0.00,100,4.4
2024-07-07T15:00,17.4,73,0.00,100,5.4
2024-07-07T16:00,17.9,70,0.00,100,5.0
2024-07-07T17:00,18.4,68,0.00,100,4.1
2024-07-07T18:00,18.9,66,0.00,78,4.5
2024-07-07T19:00,18.8,67,0.00,68,3.4
2024-07-07T20:00,18.5,71,0.00,100,2.3
2024-07-07T21:00,18.6,65,0.00,30,0.5
2024-07-07T22:00,18.0,69,0.00,16,2.2
2024-07-07T23:00,17.2,76,0.10,32,3.4
2024-07-08T00:00,16.9,81,0.00,47,1.6
2024-07-08T01:00,16.7,83,0.10,40,2.1
2024-07-08T02:00,16.4,85,0.00,22,1.6
2024-07-08T03:00,14.9,95,0.10,72,3.1
2024-07-08T04:00,15.0,93,0.10,39,3.3
2024-07-08T05:00,13.7,97,0.00,11,4.0
2024-07-08T06:00,13.7,97,0.00,8,3.3
2024-07-08T07:00,14.3,100,0.00,100,2.4
2024-07-08T08:00,15.8,94,0.00,9,1.8
2024-07-08T09:00,17.3,86,0.00,8,3.6
2024-07-08T10:00,18.9,78,0.00,42,3.6
2024-07-08T11:00,20.5,68,0.00,63,3.2
2024-07-08T12:00,22.0,63,0.00,52,2.5
2024-07-08T13:00,23.1,59,0.00,47,2.4
2024-07-08T14:00,23.7,57,0.00,98,2.3
2024-07-08T15:00,24.5,55,0.00,90,5.2
2024-07-08T16:00,24.8,55,0.00,58,7.3
2024-07-08T17:00,24.8,56,0.00,14,8.5
2024-07-08T18:00,24.8,56,0.00,2,9.4
2024-07-08T19:00,24.4,59,0.00,4,6.5
2024-07-08T20:00,23.7,69,0.00,28,2.3
2024-07-08T21:00,20.8,80,0.00,31,6.5
2024-07-08T22:00,19.5,83,0.00,13,6.8
2024-07-08T23:00,18.4,86,0.00,8,8.4
2024-07-09T00:00,20.7,77,0.00,0,6.1
2024-07-09T01:00,19.8,84,0.00,0,3.3
2024-07-09T02:00,18.7,90,0.00,1,2.3
2024-07-09T03:00,18.5,91,0.00,4,4.7
2024-07-09T04:00,17.7,98,0.00,8,5.1
2024-07-09T05:00,17.2,100,0.00,89,1.1
2024-07-09T06:00,14.8,100,0.00,87,3.3
2024-07-09T07:00,15.9,100,0.00,89,3.2
2024-07-09T08:00,17.9,97,0.00,54,0.8
2024-07-09T09:00,20.6,86,0.00,30,1.5
2024-07-09T10:00,22.6,78,0.00,22,1.8
2024-07-09T11:00,24.1,72,0.00,30,4.3
2024-07-09T12:00,25.4,70,0.00,30,4.7
2024-07-09T13:00,26.6,68,0.00,29,5.4
2024-07-09T14:00,27.7,61,0.00,21,6.4
2024-07-09T15:00,28.6,49,0.00,19,7.2
2024-07-09T16:00,28.9,47,0.00,10,6.5
2024-07-09T17:00,28.9,47,0.00,11,5.1
2024-07-09T18:00,28.8,48,0.00,14,3.8
2024-07-09T19:00,28.5,50,0.00,6,2.3
2024-07-09T20:00,27.5,60,0.00,8,3.3
2024-07-09T21:00,26.8,57,0.00,9,1.4
2024-07-09T22:00,21.9,80,0.00,22,6.2
2024-07-09T23:00,22.1,81,0.00,17,7.2
2024-07-10T00:00,20.7,88,0.00,32,6.5
2024-07-10T01:00,19.5,93,0.00,32,6.3
2024-07-10T02:00,18.7,96,0.00,31,5.9
2024-07-10T03:00,19.8,90,0.00,70,4.3
2024-07-10T04:00,20.5,89,0.00,86,8.0
2024-07-10T05:00,20.2,86,0.10,83,4.9
2024-07-10T06:00,19.1,93,0.10,49,4.7
2024-07-10T07:00,20.3,89,0.00,46,2.3
2024-07-10T08:00,21.1,88,0.00,82,4.5
2024-07-10T09:00,22.2,81,0.00,44,1.9
2024-07-10T10:00,23.4,73,0.00,13,4.4
2024-07-10T11:00,24.5,69,0.00,44,6.8
2024-07-10T12:00,24.9,68,0.10,81,8.3
2024-07-10T13:00,24.3,69,0.00,39,6.4
2024-07-10T14:00,25.0,67,0.10,30,5.8
2024-07-10T15:00,24.6,72,0.00,49,0.4
2024-07-10T16:00,24.9,69,0.00,31,1.8
2024-07-10T17:00,24.9,69,0.00,16,1.8
2024-07-10T18:00,25.4,66,0.00,13,0.0
2024-07-10T19:00,24.6,67,0.30,41,5.7
2024-07-10T20:00,23.7,79,0.00,10,2.4
2024-07-10T21:00,21.5,84,0.90,97,13.5
2024-07-10T22:00,18.9,94,0.40,13,6.0
2024-07-10T23:00,18.3,97,0.00,35,3.6
2024-07-11T00:00,17.7,98,0.00,23,4.2
2024-07-11T01:00,17.7,99,0.00,46,3.9
2024-07-11T02:00,18.5,98,0.50,50,3.2
2024-07-11T03:00,18.7,97,0.10,33,3.3
2024-07-11T04:00,18.8,98,0.10,29,3.1
2024-07-11T05:00,18.5,98,0.00,58,2.9
2024-07-11T06:00,18.5,98,0.20,43,2.6
2024-07-11T07:00,19.0,95,0.10,60,2.6
2024-07-11T08:00,19.2,94,0.10,60,1.3
2024-07-11T09:00,19.9,87,0.20,68,8.9
2024-07-11T10:00,20.5,85,0.20,62,9.2
2024-07-11T11:00,21.7,79,0.10,71,6.1
2024-07-11T12:00,23.2,72,0.00,55,4.0
2024-07-11T13:00,24.5,69,0.00,10,2.5
2024-07-11T14:00,25.1,65,0.00,20,2.6
2024-07-11T15:00,25.9,67,0.00,14,1.0
2024-07-11T16:00,26.3,65,0.00,18,0.5
2024-07-11T17:00,26.4,63,0.00,18,1.4
2024-07-11T18:00,25.3,67,1.50,38,4.4
2024-07-11T19:00,24.6,72,0.00,41,4.7
2024-07-11T20:00,23.5,79,0.00,40,6.4
2024-07-11T21:00,21.9,88,0.00,24,3.4
2024-07-11T22:00,20.2,92,0.00,5,4.5
2024-07-11T23:00,19.3,97,0.00,4,5.8
2024-07-12T00:00,19.0,98,0.00,21,4.9
2024-07-12T01:00,19.3,100,0.00,100,4.6
2024-07-12T02:00,20.0,100,0.00,100,1.8
2024-07-12T03:00,19.4,99,0.00,86,3.8
2024-07-12T04:00,19.3,98,1.30,73,4.8
2024-07-12T05:00,19.5,98,1.40,87,3.8
2024-07-12T06:00,19.4,98,0.90,49,3.7
2024-07-12T07:00,20.1,97,0.10,74,3.0
2024-07-12T08:00,20.8,95,0.00,87,3.4
2024-07-12T09:00,21.6,86,0.00,30,6.2
2024-07-12T10:00,23.0,79,0.00,30,3.4
2024-07-12T11:00,24.3,69,0.00,31,5.6
2024-07-12T12:00,24.5,64,0.40,68,11.2
2024-07-12T13:00,23.6,69,0.30,84,9.4
2024-07-12T14:00,20.6,83,1.70,92,9.7
2024-07-12T15:00,23.9,69,0.00,38,5.9
2024-07-12T16:00,23.2,68,0.10,54,13.8
2024-07-12T17:00,22.0,76,0.00,55,14.6
2024-07-12T18:00,20.0,84,3.90,80,15.2
2024-07-12T19:00,19.1,90,2.40,91,6.7
2024-07-12T20:00,18.7,91,3.70,83,8.0
2024-07-12T21:00,17.9,91,3.50,100,8.4
2024-07-12T22:00,17.4,91,0.70,88,4.9
2024-07-12T23:00,17.2,91,0.20,51,7.2
2024-07-13T00:00,16.4,93,0.20,100,7.9
2024-07-13T01:00,16.6,90,0.20,41,6.5
2024-07-13T02:00,15.9,91,0.00,63,9.7
2024-07-13T03:00,15.2,94,0.00,41,4.0
2024-07-13T04:00,14.6,97,0.00,46,4.3
2024-07-13T05:00,13.8,97,0.00,86,4.7
2024-07-13T06:00,14.7,93,0.30,84,4.7
2024-07-13T07:00,15.1,90,0.10,100,8.9
2024-07-13T08:00,15.0,92,0.40,100,6.4
2024-07-13T09:00,14.9,92,0.00,100,5.7
2024-07-13T10:00,15.2,90,0.10,100,6.1
2024-07-13T11:00,15.8,85,0.00,100,6.5
2024-07-13T12:00,16.4,81,0.00,100,5.9
2024-07-13T13:00,17.7,73,0.00,100,4.0
2024-07-13T14:00,18.8,68,0.00,100,2.1
2024-07-13T15:00,18.8,68,0.00,100,3.7
2024-07-13T16:00,19.4,63,0.00,82,3.9
2024-07-13T17:00,19.7,60,0.00,38,2.6
2024-07-13T18:00,19.7,58,0.00,48,2.0
2024-07-13T19:00,19.4,60,0.00,73,3.8
2024-07-13T20:00,18.6,66,0.00,25,5.6
2024-07-13T21:00,17.1,77,0.00,26,4.6
2024-07-13T22:00,16.3,81,0.00,18,5.2
2024-07-13T23:00,17.2,80,0.10,17,1.8
2024-07-14T00:00,16.8,86,0.10,46,1.5
2024-07-14T01:00,16.3,94,0.00,21,2.9
2024-07-14T02:00,14.0,99,0.00,16,6.3
2024-07-14T03:00,14.6,98,0.00,13,5.0
2024-07-14T04:00,14.4,100,0.00,95,1.8
2024-07-14T05:00,12.2,100,0.00,92,5.6
2024-07-14T06:00,12.1,100,0.00,93,4.8
2024-07-14T07:00,13.8,100,0.00,92,2.6
2024-07-14T08:00,15.7,91,0.00,88,0.0
2024-07-14T09:00,17.6,76,0.00,1,1.5
2024-07-14T10:00,19.0,72,0.00,1,2.1
2024-07-14T11:00,20.4,67,0.00,6,1.1
2024-07-14T12:00,21.7,60,0.00,3,1.6
2024-07-14T13:00,22.8,55,0.00,22,1.1
2024-07-14T14:00,23.8,52,0.00,30,0.7
2024-07-14T15:00,24.4,49,0.00,32,3.4
2024-07-14T16:00,24.5,49,0.00,84,1.5
2024-07-14T17:00,24.1,51,0.00,89,2.9
2024-07-14T18:00,23.8,55,0.00,90,4.3
2024-07-14T19:00,23.3,60,0.00,85,4.3
2024-07-14T20:00,21.7,76,0.00,89,4.2
2024-07-14T21:00,20.5,81,0.00,89,5.5
2024-07-14T22:00,21.3,75,0.00,87,4.2
2024-07-14T23:00,21.4,76,0.00,65,1.8
2024-07-15T00:00,20.6,82,0.00,35,1.1
2024-07-15T01:00,17.5,93,0.00,34,4.9
2024-07-15T02:00,16.3,95,0.00,37,5.8
2024-07-15T03:00,16.7,96,0.00,42,3.7
2024-07-15T04:00,17.5,94,0.00,33,3.3
2024-07-15T05:00,17.6,94,0.00,33,2.6
2024-07-15T06:00,17.4,95,0.00,31,2.9
2024-07-15T07:00,17.6,97,0.00,32,2.1
2024-07-15T08:00,19.2,86,0.00,62,3.4
2024-07-15T09:00,20.9,78,0.00,32,1.8
2024-07-15T10:00,22.6,73,0.00,8,2.6
2024-07-15T11:00,24.3,67,0.00,28,3.3
2024-07-15T12:00,25.5,65,0.00,11,2.6
2024-07-15T13:00,27.0,62,0.00,38,3.4
2024-07-15T14:00,28.0,58,0.00,8,3.6
2024-07-15T15:00,28.0,54,0.00,15,4.7
2024-07-15T16:00,28.3,53,0.00,4,7.6
2024-07-15T17:00,28.6,52,0.00,20,7.7
2024-07-15T18:00,28.0,53,0.00,30,7.7
2024-07-15T19:00,27.2,61,0.00,29,5.2
2024-07-15T20:00,25.8,70,0.00,47,4.2
2024-07-15T21:00,22.5,80,5.30,100,17.3
2024-07-15T22:00,21.1,89,3.50,90,5.9
2024-07-15T23:00,20.7,92,0.90,77,5.9
2024-07-16T00:00,19.7,95,0.00,70,5.7
2024-07-16T01:00,19.8,94,0.00,89,4.5
2024-07-16T02:00,20.0,93,2.00,64,4.4
2024-07-16T03:00,19.1,97,2.00,69,3.3
2024-07-16T04:00,19.4,91,0.00,40,7.2
2024-07-16T05:00,18.8,90,0.10,21,8.2
2024-07-16T06:00,18.2,93,0.10,14,5.4
2024-07-16T07:00,18.9,92,0.00,8,4.6
2024-07-16T08:00,19.9,86,0.00,6,4.6
2024-07-16T09:00,20.8,82,0.00,6,7.6
2024-07-16T10:00,21.5,76,0.00,34,11.8
2024-07-16T11:00,21.7,76,0.10,41,13.0
2024-07-16T12:00,22.1,75,0.20,94,12.9
2024-07-16T13:00,21.1,77,0.10,18,12.0
2024-07-16T14:00,22.6,72,0.00,36,10.0
2024-07-16T15:00,21.9,75,0.30,50,11.9
2024-07-16T16:00,22.5,70,0.10,54,13.0
2024-07-16T17:00,22.6,65,0.10,30,12.9
2024-07-16T18:00,22.2,65,0.10,27,12.2
2024-07-16T19:00,21.7,65,0.10,100,10.1
2024-07-16T20:00,21.1,65,0.00,76,6.6
2024-07-16T21:00,20.1,67,0.00,100,4.9
2024-07-16T22:00,19.2,71,0.00,100,4.4
2024-07-16T23:00,19.2,70,0.00,100,4.2
2024-07-17T00:00,18.6,79,0.00,100,4.3
2024-07-17T01:00,18.5,79,0.00,100,2.6
2024-07-17T02:00,18.2,85,0.00,100,2.9
2024-07-17T03:00,18.4,81,0.00,100,3.7
2024-07-17T04:00,18.2,75,0.00,100,4.0
2024-07-17T05:00,17.9,76,0.00,100,4.5
2024-07-17T06:00,17.5,80,0.00,100,3.9
2024-07-17T07:00,17.5,81,0.00,94,3.2
2024-07-17T08:00,17.8,79,0.00,98,2.8
2024-07-17T09:00,18.1,78,0.00,60,0.4
2024-07-17T10:00,19.4,74,0.00,47,1.1
2024-07-17T11:00,20.8,68,0.00,36,3.9
2024-07-17T12:00,21.6,64,0.00,90,3.3
2024-07-17T13:00,22.2,62,0.00,90,3.0
2024-07-17T14:00,22.6,61,0.00,94,3.3
2024-07-17T15:00,24.0,55,0.00,99,4.7
2024-07-17T16:00,23.9,54,0.00,100,4.1
2024-07-17T17:00,23.9,55,0.00,100,6.4
2024-07-17T18:00,23.7,55,0.00,66,7.1
2024-07-17T19:00,23.1,60,0.00,61,7.9
2024-07-17T20:00,22.0,69,0.00,19,6.9
2024-07-17T21:00,19.8,77,0.00,0,5.4
2024-07-17T22:00,18.3,82,0.00,0,6.1
2024-07-17T23:00,17.6,85,0.00,0,5.9
2024-07-18T00:00,17.2,88,0.00,0,5.2
2024-07-18T01:00,17.2,89,0.00,0,6.0
2024-07-18T02:00,16.9,91,0.00,1,6.0
2024-07-18T03:00,16.2,94,0.00,0,5.4
2024-07-18T04:00,15.6,97,0.00,0,4.5
2024-07-18T05:00,15.1,98,0.00,0,4.8
2024-07-18T06:00,14.9,99,0.00,0,4.4
2024-07-18T07:00,16.2,97,0.00,12,5.1
2024-07-18T08:00,17.5,90,0.00,45,6.2
2024-07-18T09:00,19.0,84,0.00,97,5.4
2024-07-18T10:00,20.2,80,0.00,87,3.2
2024-07-18T11:00,21.6,75,0.00,95,3.1
2024-07-18T12:00,23.8,66,0.00,87,3.1
2024-07-18T13:00,25.8,58,0.00,24,1.3
2024-07-18T14:00,26.0,58,0.00,7,1.4
2024-07-18T15:00,26.9,57,0.00,29,4.6
2024-07-18T16:00,27.2,56,0.00,7,4.6
2024-07-18T17:00,27.3,55,0.00,2,3.9
2024-07-18T18:00,27.3,54,0.00,0,4.2
2024-07-18T19:00,26.6,58,0.00,1,5.6
2024-07-18T20:00,24.8,71,0.00,0,6.4
2024-07-18T21:00,21.8,82,0.00,0,6.9
2024-07-18T22:00,21.3,80,0.00,0,6.3
2024-07-18T23:00,20.3,84,0.00,1,5.7
2024-07-19T00:00,20.1,87,0.00,4,4.3
2024-07-19T01:00,18.6,93,0.00,12,4.7
2024-07-19T02:00,17.7,97,0.00,9,5.2
2024-07-19T03:00,17.5,98,0.00,1,4.4
2024-07-19T04:00,16.4,98,0.00,3,6.0
2024-07-19T05:00,18.1,99,0.00,0,3.4
2024-07-19T06:00,18.0,100,0.00,86,3.1
2024-07-19T07:00,18.3,100,0.00,93,0.5
2024-07-19T08:00,19.9,95,0.00,15,0.5
2024-07-19T09:00,21.7,86,0.00,14,0.8
2024-07-19T10:00,23.3,80,0.00,25,1.5
2024-07-19T11:00,24.7,74,0.00,22,2.6
2024-07-19T12:00,26.5,67,0.00,21,1.8
2024-07-19T13:00,27.3,60,0.00,24,2.5
2024-07-19T14:00,28.2,53,0.00,40,5.2
2024-07-19T15:00,28.8,47,0.00,32,4.2
2024-07-19T16:00,29.2,43,0.00,16,5.7
2024-07-19T17:00,29.0,42,0.00,30,5.4
2024-07-19T18:00,28.2,44,0.90,75,7.6
2024-07-19T19:00,26.5,65,0.00,36,3.3
2024-07-19T20:00,25.3,76,0.00,32,3.6
2024-07-19T21:00,24.6,71,0.00,3,4.3
2024-07-19T22:00,23.1,77,0.00,9,3.8
2024-07-19T23:00,20.5,88,0.00,2,5.6
2024-07-20T00:00,20.1,90,0.00,1,6.1
2024-07-20T01:00,21.4,87,0.00,0,4.3
2024-07-20T02:00,20.7,93,0.00,0,1.3
2024-07-20T03:00,19.8,91,0.00,1,0.8
2024-07-20T04:00,19.3,99,0.00,0,2.3
2024-07-20T05:00,17.1,100,0.00,86,7.4
2024-07-20T06:00,18.2,97,0.00,10,6.3
2024-07-20T07:00,19.7,95,0.00,3,2.2
2024-07-20T08:00,21.3,86,0.00,0,2.2
2024-07-20T09:00,22.8,78,0.00,0,1.1
2024-07-20T10:00,24.2,73,0.00,0,1.5
2024-07-20T11:00,25.4,67,0.00,2,1.5
2024-07-20T12:00,26.4,63,0.00,2,1.1
2024-07-20T13:00,27.1,59,0.00,4,0.4
2024-07-20T14:00,27.6,57,0.00,12,1.1
2024-07-20T15:00,28.7,48,0.00,6,1.8
2024-07-20T16:00,29.1,47,0.00,9,1.1
2024-07-20T17:00,29.1,47,0.00,4,1.6
2024-07-20T18:00,28.9,48,0.00,4,3.3
2024-07-20T19:00,28.1,53,0.00,6,3.8
2024-07-20T20:00,27.5,53,0.00,5,2.2
2024-07-20T21:00,26.7,54,0.00,9,4.1
2024-07-20T22:00,23.0,76,0.00,4,6.8
2024-07-20T23:00,23.7,76,0.00,2,5.8
2024-07-21T00:00,22.3,84,0.00,0,6.6
2024-07-21T01:00,20.9,89,0.00,1,6.8
2024-07-21T02:00,21.7,88,0.00,0,6.3
2024-07-21T03:00,17.8,96,0.00,7,4.6
2024-07-21T04:00,18.1,98,0.00,5,4.1
2024-07-21T05:00,18.1,97,0.00,15,8.8
2024-07-21T06:00,17.8,91,0.00,16,4.2
2024-07-21T07:00,19.3,83,0.00,38,8.0
2024-07-21T08:00,20.5,78,0.00,23,6.9
2024-07-21T09:00,21.8,72,0.00,12,4.7
2024-07-21T10:00,23.3,68,0.00,11,5.6
2024-07-21T11:00,24.5,66,0.00,15,0.5
2024-07-21T12:00,25.1,65,0.00,14,4.9
2024-07-21T13:00,25.9,62,0.00,36,5.4
2024-07-21T14:00,26.0,61,0.00,47,6.2
2024-07-21T15:00,26.2,57,0.00,26,5.4
2024-07-21T16:00,26.8,54,0.00,14,6.3
2024-07-21T17:00,26.5,53,0.00,43,10.1
2024-07-21T18:00,23.7,66,0.40,100,12.4
2024-07-21T19:00,22.0,78,2.40,92,7.0
2024-07-21T20:00,20.8,87,0.30,73,9.9
2024-07-21T21:00,19.9,91,0.20,78,7.8
2024-07-21T22:00,19.1,94,0.10,40,5.2
2024-07-21T23:00,18.3,95,0.00,8,3.6
2024-07-22T00:00,17.4,99,0.00,12,4.8
2024-07-22T01:00,17.3,98,0.00,11,5.6
2024-07-22T02:00,17.6,92,0.00,5,5.8
2024-07-22T03:00,18.5,98,0.00,15,4.6
2024-07-22T04:00,17.9,98,0.00,76,4.1
2024-07-22T05:00,18.3,98,0.00,96,4.5
2024-07-22T06:00,17.4,98,0.00,100,3.8
