latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
47.34622,8.543372,442.0,7200,Europe/Berlin,CEST

time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),cloud_cover (%),wind_speed_10m (km/h),shortwave_radiation (W/m²),is_day ()
2024-06-09T17:00,19.5,81,21.1,0.20,100,3.1,205.0,1
2024-06-09T18:00,19.3,83,20.8,0.30,61,4.2,209.0,1
2024-06-09T19:00,19.0,85,20.5,0.10,68,4.6,169.0,1
2024-06-09T20:00,18.1,89,19.1,0.40,83,7.3,117.0,1
2024-06-09T21:00,17.1,94,18.2,0.00,64,6.9,31.0,1
2024-06-09T22:00,16.2,97,16.9,0.30,100,8.9,1.0,0
2024-06-09T23:00,15.7,97,16.2,5.20,100,8.8,0.0,0
2024-06-10T00:00,15.4,97,16.1,0.80,100,6.5,0.0,0
2024-06-10T01:00,15.5,95,16.0,0.50,100,7.3,0.0,0
2024-06-10T02:00,15.3,95,15.8,0.90,100,7.2,0.0,0
2024-06-10T03:00,15.4,93,16.2,1.40,100,4.0,0.0,0
2024-06-10T04:00,15.3,94,15.9,1.20,100,5.6,0.0,0
2024-06-10T05:00,15.1,94,15.6,0.80,95,6.1,0.0,0
2024-06-10T06:00,14.7,91,14.5,1.70,100,8.2,1.0,1
2024-06-10T07:00,14.2,93,13.8,1.10,100,9.5,12.0,1
2024-06-10T08:00,14.2,91,13.4,0.50,90,11.5,34.0,1
2024-06-10T09:00,14.2,89,13.7,0.30,89,9.1,78.0,1
2024-06-10T10:00,14.7,87,14.4,0.00,68,7.7,137.0,1
2024-06-10T11:00,15.7,81,14.9,0.10,54,10.6,327.0,1
2024-06-10T12:00,17.0,73,16.1,0.20,55,12.2,587.0,1
2024-06-10T13:00,17.7,68,17.2,0.30,97,12.8,694.0,1
2024-06-10T14:00,18.2,65,16.9,0.30,58,12.5,561.0,1
2024-06-10T15:00,20.0,53,19.4,0.00,48,12.8,764.0,1
2024-06-10T16:00,20.7,48,19.6,0.00,19,13.0,712.0,1
2024-06-10T17:00,20.4,46,18.6,0.00,26,12.5,628.0,1
2024-06-10T18:00,19.9,50,17.8,0.00,17,12.8,488.0,1
2024-06-10T19:00,18.8,56,16.6,0.00,14,14.3,358.0,1
2024-06-10T20:00,17.1,63,15.3,0.00,25,12.6,186.0,1
2024-06-10T21:00,15.8,66,14.5,0.00,34,7.3,56.0,1
2024-06-10T22:00,14.8,68,13.4,0.00,30,7.2,2.0,0
2024-06-10T23:00,14.4,70,12.8,0.00,15,9.0,0.0,0
2024-06-11T00:00,13.6,76,12.2,0.00,15,8.3,0.0,0
2024-06-11T01:00,13.3,80,12.2,0.20,68,7.7,0.0,0
2024-06-11T02:00,12.9,85,12.2,0.60,100,6.2,0.0,0
2024-06-11T03:00,13.0,89,12.1,0.90,86,8.6,0.0,0
2024-06-11T04:00,12.3,83,10.7,0.20,100,10.0,0.0,0
2024-06-11T05:00,11.2,84,9.7,0.20,100,8.2,0.0,0
2024-06-11T06:00,10.5,85,8.8,0.90,100,7.9,1.0,1
2024-06-11T07:00,10.4,86,8.9,0.80,100,6.8,8.0,1
2024-06-11T08:00,10.5,85,9.0,0.50,100,7.4,34.0,1
2024-06-11T09:00,10.5,84,8.8,0.50,98,7.6,51.0,1
2024-06-11T10:00,10.5,81,8.7,0.30,60,7.2,72.0,1
2024-06-11T11:00,11.0,78,9.3,0.10,61,6.8,156.0,1
2024-06-11T12:00,11.3,77,9.7,0.10,68,6.4,156.0,1
2024-06-11T13:00,11.9,73,10.4,0.00,62,5.5,211.0,1
2024-06-11T14:00,12.2,71,10.5,0.00,71,6.6,219.0,1
2024-06-11T15:00,11.9,76,11.2,0.10,100,0.5,175.0,1
2024-06-11T16:00,12.3,75,11.6,0.10,73,1.4,189.0,1
2024-06-11T17:00,12.7,73,11.9,0.00,68,1.8,163.0,1
2024-06-11T18:00,13.0,71,12.0,0.00,68,2.9,164.0,1
2024-06-11T19:00,12.6,73,11.7,0.10,81,2.6,67.0,1
2024-06-11T20:00,12.1,78,11.4,0.20,73,1.8,38.0,1
2024-06-11T21:00,11.4,83,10.6,0.20,97,3.1,12.0,1
2024-06-11T22:00,10.9,88,10.3,0.10,100,2.5,0.0,0
2024-06-11T23:00,10.9,87,10.2,0.10,87,2.8,0.0,0
2024-06-12T00:00,10.7,87,9.9,0.10,100,3.0,0.0,0
2024-06-12T01:00,10.2,90,9.4,0.00,100,3.1,0.0,0
2024-06-12T02:00,10.4,86,9.5,0.00,100,2.5,0.0,0
2024-06-12T03:00,10.4,91,9.8,0.00,46,1.8,0.0,0
2024-06-12T04:00,10.2,92,9.6,0.00,11,2.7,0.0,0
2024-06-12T05:00,9.9,96,9.2,0.00,26,3.7,0.0,0
2024-06-12T06:00,9.8,100,9.4,0.00,92,2.7,5.0,1
2024-06-12T07:00,10.3,100,10.1,0.00,95,2.1,78.0,1
2024-06-12T08:00,11.8,84,11.3,0.00,21,1.3,212.0,1
2024-06-12T09:00,12.8,77,12.1,0.00,12,3.1,386.0,1
2024-06-12T10:00,13.8,74,12.9,0.00,10,4.5,528.0,1
2024-06-12T11:00,14.6,70,14.0,0.00,14,5.1,598.0,1
2024-06-12T12:00,15.1,67,14.6,0.30,35,6.2,647.0,1
2024-06-12T13:00,15.9,63,15.7,0.00,30,6.7,731.0,1
2024-06-12T14:00,16.4,59,15.7,0.00,13,7.4,673.0,1
2024-06-12T15:00,17.4,47,17.1,0.00,20,5.2,787.0,1
2024-06-12T16:00,17.7,45,16.7,0.00,60,5.4,695.0,1
2024-06-12T17:00,18.2,45,16.7,0.00,23,5.2,606.0,1
2024-06-12T18:00,18.2,42,16.1,0.00,22,6.0,474.0,1
2024-06-12T19:00,17.3,50,15.6,0.00,13,6.2,240.0,1
2024-06-12T20:00,16.1,62,15.1,0.00,17,4.7,124.0,1
2024-06-12T21:00,13.9,69,12.6,0.00,38,5.8,50.0,1
2024-06-12T22:00,12.8,69,11.3,0.00,30,5.9,2.0,0
2024-06-12T23:00,11.7,75,10.2,0.00,64,5.9,0.0,0
2024-06-13T00:00,11.5,78,10.0,0.00,69,5.9,0.0,0
2024-06-13T01:00,10.4,86,9.2,0.00,5,5.1,0.0,0
2024-06-13T02:00,10.5,85,9.4,0.00,22,4.0,0.0,0
2024-06-13T03:00,10.0,90,8.9,0.10,38,4.7,0.0,0
2024-06-13T04:00,10.7,89,9.9,0.10,35,3.7,0.0,0
2024-06-13T05:00,11.0,90,10.8,0.10,72,0.4,0.0,0
2024-06-13T06:00,9.6,94,8.6,0.00,100,4.3,4.0,1
2024-06-13T07:00,11.4,87,10.6,0.00,49,3.9,69.0,1
2024-06-13T08:00,12.0,79,11.1,0.20,89,3.7,150.0,1
2024-06-13T09:00,12.4,79,11.4,0.10,40,4.7,215.0,1
2024-06-13T10:00,13.2,77,12.4,0.00,45,4.3,360.0,1
2024-06-13T11:00,14.4,74,13.9,0.00,8,3.3,543.0,1
2024-06-13T12:00,15.7,70,17.0,0.00,12,2.3,780.0,1
2024-06-13T13:00,16.4,66,17.6,0.20,24,2.3,776.0,1
2024-06-13T14:00,17.1,57,18.1,0.10,28,1.3,781.0,1
2024-06-13T15:00,18.7,47,18.6,0.00,50,4.7,764.0,1
2024-06-13T16:00,19.3,42,18.4,0.00,40,4.7,671.0,1
2024-06-13T17:00,19.4,42,18.4,0.00,51,2.1,586.0,1
2024-06-13T18:00,19.5,39,18.1,0.00,13,2.2,491.0,1
2024-06-13T19:00,19.1,43,17.6,0.00,33,3.7,334.0,1
2024-06-13T20:00,17.5,62,16.9,0.00,31,4.6,183.0,1
2024-06-13T21:00,14.6,76,13.8,0.00,31,5.8,64.0,1
2024-06-13T22:00,13.2,83,12.2,0.00,30,7.2,2.0,0
2024-06-13T23:00,15.3,72,14.7,0.00,30,5.2,0.0,0
2024-06-14T00:00,15.3,77,14.8,0.00,65,5.6,0.0,0
2024-06-14T01:00,15.0,81,14.8,0.00,74,5.1,0.0,0
2024-06-14T02:00,12.3,91,11.7,0.00,89,6.3,0.0,0
2024-06-14T03:00,12.8,90,12.3,0.00,32,5.5,0.0,0
2024-06-14T04:00,11.8,93,11.1,0.00,80,6.1,0.0,0
2024-06-14T05:00,11.5,94,10.7,0.00,83,6.5,0.0,0
2024-06-14T06:00,12.3,93,11.9,0.00,90,5.8,4.0,1
2024-06-14T07:00,14.2,87,14.2,0.00,90,4.6,25.0,1
2024-06-14T08:00,15.4,66,13.4,0.30,91,12.6,63.0,1
2024-06-14T09:00,14.9,70,12.8,0.50,90,13.8,86.0,1
2024-06-14T10:00,14.5,78,13.0,0.80,90,11.2,103.0,1
2024-06-14T11:00,14.6,83,14.4,0.60,90,5.1,103.0,1
2024-06-14T12:00,15.3,78,15.4,0.20,87,2.5,159.0,1
2024-06-14T13:00,16.8,75,17.3,0.00,67,1.9,394.0,1
2024-06-14T14:00,18.5,71,19.3,0.00,58,4.0,613.0,1
2024-06-14T15:00,20.0,60,20.0,0.00,65,8.0,634.0,1
2024-06-14T16:00,18.9,65,18.4,0.20,56,8.3,291.0,1
2024-06-14T17:00,18.4,68,17.8,0.00,63,9.5,231.0,1
2024-06-14T18:00,18.6,70,18.7,0.00,43,5.5,279.0,1
2024-06-14T19:00,18.8,72,19.1,0.00,30,5.7,224.0,1
2024-06-14T20:00,18.2,76,18.6,0.00,14,6.0,168.0,1
2024-06-14T21:00,15.7,88,15.9,0.00,22,6.6,63.0,1
2024-06-14T22:00,17.0,80,17.4,0.00,4,4.7,2.0,0
2024-06-14T23:00,16.2,84,16.9,0.00,24,3.5,0.0,0
2024-06-15T00:00,14.0,92,14.0,0.00,28,5.6,0.0,0
2024-06-15T01:00,13.3,95,13.4,0.00,21,4.9,0.0,0
2024-06-15T02:00,13.4,96,13.5,0.00,14,5.4,0.0,0
2024-06-15T03:00,14.7,89,14.2,0.00,66,9.3,0.0,0
2024-06-15T04:00,14.2,90,14.3,0.00,82,4.3,0.0,0
2024-06-15T05:00,14.4,92,14.8,0.80,100,4.3,0.0,0
2024-06-15T06:00,14.8,90,14.3,4.90,100,10.2,0.0,1
2024-06-15T07:00,14.4,91,14.3,3.20,100,7.3,5.0,1
2024-06-15T08:00,14.9,91,15.3,2.00,100,4.3,33.0,1
2024-06-15T09:00,14.6,90,14.0,1.20,78,11.0,25.0,1
2024-06-15T10:00,14.5,83,13.0,0.10,22,13.5,79.0,1
2024-06-15T11:00,16.6,72,15.5,0.00,75,11.2,557.0,1
2024-06-15T12:00,17.6,65,16.9,0.00,100,10.5,633.0,1
2024-06-15T13:00,18.4,59,16.9,0.00,100,11.9,561.0,1
2024-06-15T14:00,18.8,57,17.4,0.00,100,10.5,451.0,1
2024-06-15T15:00,18.5,63,18.2,0.00,68,9.9,679.0,1
2024-06-15T16:00,19.0,58,17.6,0.00,68,11.0,543.0,1
2024-06-15T17:00,19.6,54,18.0,0.10,75,11.8,545.0,1
2024-06-15T18:00,18.5,57,17.5,0.00,77,6.5,286.0,1
2024-06-15T19:00,17.5,58,16.8,0.00,68,3.1,165.0,1
2024-06-15T20:00,16.8,68,16.7,0.00,76,2.7,89.0,1
2024-06-15T21:00,15.7,80,16.0,0.00,64,3.2,42.0,1
2024-06-15T22:00,14.0,90,14.2,0.00,27,3.9,2.0,0
2024-06-15T23:00,12.7,95,12.6,0.00,64,4.2,0.0,0
2024-06-16T00:00,12.2,97,12.1,0.00,19,4.5,0.0,0
2024-06-16T01:00,11.3,98,10.9,0.00,17,5.4,0.0,0
2024-06-16T02:00,11.1,99,10.6,0.00,8,5.8,0.0,0
2024-06-16T03:00,12.1,96,12.0,0.00,32,4.2,0.0,0
2024-06-16T04:00,12.4,86,11.2,0.00,40,9.2,0.0,0
2024-06-16T05:00,12.0,87,11.5,0.00,67,3.6,0.0,0
2024-06-16T06:00,12.2,91,12.0,0.10,62,2.6,3.0,1
2024-06-16T07:00,13.1,89,13.0,0.00,89,3.8,49.0,1
2024-06-16T08:00,13.9,85,14.1,0.00,77,1.6,123.0,1
2024-06-16T09:00,15.2,76,15.3,0.00,28,1.3,293.0,1
2024-06-16T10:00,16.5,69,16.6,0.00,100,1.0,508.0,1
2024-06-16T11:00,17.3,65,17.0,0.00,99,3.8,503.0,1
2024-06-16T12:00,18.1,63,17.6,0.00,77,5.6,528.0,1
2024-06-16T13:00,18.9,61,18.3,0.00,93,7.1,566.0,1
2024-06-16T14:00,19.9,58,19.7,0.00,55,6.7,612.0,1
2024-06-16T15:00,21.8,51,22.2,0.00,58,8.7,768.0,1
2024-06-16T16:00,22.4,49,22.7,0.00,16,9.1,766.0,1
2024-06-16T17:00,22.5,49,22.2,0.00,35,9.2,662.0,1
2024-06-16T18:00,22.2,52,21.5,0.00,47,8.3,489.0,1
2024-06-16T19:00,21.2,57,20.4,0.00,77,10.0,320.0,1
2024-06-16T20:00,19.9,63,19.7,0.00,75,7.4,134.0,1
2024-06-16T21:00,17.2,71,16.7,0.00,28,7.9,49.0,1
2024-06-16T22:00,16.5,74,16.6,0.00,66,3.0,2.0,0
2024-06-16T23:00,16.3,76,16.7,0.00,63,1.5,0.0,0
2024-06-17T00:00,15.2,86,15.6,0.00,60,3.8,0.0,0
2024-06-17T01:00,15.8,80,16.1,0.00,28,3.4,0.0,0
2024-06-17T02:00,13.6,92,13.6,0.00,30,5.5,0.0,0
2024-06-17T03:00,13.7,92,13.6,0.00,69,5.3,0.0,0
2024-06-17T04:00,14.3,90,14.9,0.00,84,1.8,0.0,0
2024-06-17T05:00,14.3,92,14.8,0.00,93,3.1,0.0,0
2024-06-17T06:00,14.1,96,14.7,1.60,95,3.2,1.0,1
2024-06-17T07:00,14.5,96,15.1,0.20,52,4.7,20.0,1
2024-06-17T08:00,16.1,91,17.2,0.00,62,2.9,159.0,1
2024-06-17T09:00,17.2,86,18.4,0.00,24,3.1,230.0,1
2024-06-17T10:00,18.9,78,20.3,0.00,24,1.8,516.0,1
2024-06-17T11:00,20.1,74,22.2,0.00,64,2.5,659.0,1
2024-06-17T12:00,21.4,69,24.2,0.00,74,3.7,790.0,1
2024-06-17T13:00,21.2,69,21.9,0.00,94,6.8,531.0,1
2024-06-17T14:00,21.6,64,21.7,0.10,76,8.7,535.0,1
2024-06-17T15:00,21.3,65,21.5,0.10,42,13.4,678.0,1
2024-06-17T16:00,20.6,60,20.1,0.00,58,13.0,663.0,1
2024-06-17T17:00,21.4,58,21.8,0.00,49,7.5,652.0,1
2024-06-17T18:00,21.2,59,21.1,0.00,52,7.2,356.0,1
2024-06-17T19:00,20.0,66,20.0,0.00,19,8.0,240.0,1
2024-06-17T20:00,19.5,71,20.5,0.00,29,2.7,188.0,1
2024-06-17T21:00,17.7,81,18.4,0.00,19,5.1,60.0,1
2024-06-17T22:00,15.9,86,16.1,0.00,27,6.4,3.0,0
2024-06-17T23:00,16.0,85,16.3,0.00,34,5.3,0.0,0
2024-06-18T00:00,15.1,90,15.4,0.00,33,5.4,0.0,0
2024-06-18T01:00,15.5,90,16.1,0.00,28,4.0,0.0,0
2024-06-18T02:00,14.2,95,14.6,0.00,32,4.9,0.0,0
2024-06-18T03:00,13.4,100,13.8,0.00,40,4.6,0.0,0
2024-06-18T04:00,14.5,100,15.6,0.00,100,2.7,0.0,0
2024-06-18T05:00,14.6,100,15.3,0.00,100,5.5,0.0,0
2024-06-18T06:00,13.7,100,14.5,0.00,100,3.0,5.0,1
2024-06-18T07:00,14.5,100,15.6,0.00,100,2.5,70.0,1
2024-06-18T08:00,15.9,94,17.4,0.00,78,1.0,184.0,1
2024-06-18T09:00,17.9,89,19.8,0.00,44,0.8,332.0,1
2024-06-18T10:00,19.8,82,21.9,0.00,29,2.1,497.0,1
2024-06-18T11:00,21.8,74,24.4,0.00,26,3.2,644.0,1
2024-06-18T12:00,24.0,65,27.5,0.00,28,3.1,777.0,1
2024-06-18T13:00,25.8,61,30.1,0.00,28,2.3,841.0,1
2024-06-18T14:00,27.1,58,31.7,0.00,31,3.4,882.0,1
2024-06-18T15:00,28.2,51,31.6,0.00,33,5.0,788.0,1
2024-06-18T16:00,28.1,56,31.6,0.00,34,5.8,740.0,1
2024-06-18T17:00,27.8,55,29.8,0.00,27,6.5,500.0,1
2024-06-18T18:00,27.9,51,29.7,0.00,18,4.1,457.0,1
2024-06-18T19:00,26.9,70,30.6,0.00,25,3.8,343.0,1
2024-06-18T20:00,27.1,55,29.3,0.00,29,2.4,185.0,1
2024-06-18T21:00,26.3,52,27.7,0.00,23,2.9,57.0,1
2024-06-18T22:00,24.2,59,25.8,0.00,34,2.5,3.0,0
2024-06-18T23:00,19.5,82,20.7,0.00,35,6.5,0.0,0
2024-06-19T00:00,18.3,85,19.2,0.00,16,6.8,0.0,0
2024-06-19T01:00,19.1,80,20.1,0.00,5,5.7,0.0,0
2024-06-19T02:00,20.1,76,21.6,0.00,3,2.5,0.0,0
2024-06-19T03:00,17.8,85,18.8,0.00,16,5.4,0.0,0
2024-06-19T04:00,17.5,86,18.1,0.00,27,7.2,0.0,0
2024-06-19T05:00,16.6,91,17.7,0.00,6,4.5,0.0,0
2024-06-19T06:00,16.5,93,17.6,0.00,3,4.9,5.0,1
2024-06-19T07:00,18.1,89,19.5,0.00,2,4.9,75.0,1
2024-06-19T08:00,19.8,81,21.4,0.00,10,4.0,206.0,1
2024-06-19T09:00,21.0,76,22.7,0.00,6,5.1,361.0,1
2024-06-19T10:00,22.4,73,24.3,0.00,1,4.4,522.0,1
2024-06-19T11:00,23.8,69,26.9,0.00,3,3.3,665.0,1
2024-06-19T12:00,25.2,63,29.0,0.00,1,3.0,786.0,1
2024-06-19T13:00,26.2,59,30.5,0.00,8,2.9,859.0,1
2024-06-19T14:00,26.8,57,30.8,0.00,8,3.4,819.0,1
2024-06-19T15:00,27.5,49,30.0,0.00,11,5.6,772.0,1
2024-06-19T16:00,27.9,48,30.2,0.00,16,5.5,728.0,1
2024-06-19T17:00,28.0,48,29.6,0.00,15,4.9,578.0,1
2024-06-19T18:00,27.4,52,28.5,0.00,18,8.2,464.0,1
2024-06-19T19:00,25.8,59,26.9,0.00,54,10.2,293.0,1
2024-06-19T20:00,20.4,83,21.0,5.10,68,14.1,94.0,1
2024-06-19T21:00,20.0,87,21.6,0.10,2,8.2,30.0,1
2024-06-19T22:00,19.4,90,21.2,0.00,3,6.9,3.0,0
2024-06-19T23:00,18.5,92,20.3,0.00,4,5.1,0.0,0
2024-06-20T00:00,17.9,93,19.6,0.00,0,4.8,0.0,0
2024-06-20T01:00,18.1,93,19.7,0.00,0,6.1,0.0,0
2024-06-20T02:00,19.2,89,21.5,0.00,25,2.6,0.0,0
2024-06-20T03:00,19.3,88,21.1,0.10,32,5.6,0.0,0
2024-06-20T04:00,18.7,90,19.6,0.00,39,10.3,0.0,0
2024-06-20T05:00,18.1,92,19.7,0.00,35,5.8,0.0,0
2024-06-20T06:00,18.0,93,19.3,0.10,58,8.1,3.0,1
2024-06-20T07:00,18.4,91,19.7,0.00,100,7.6,56.0,1
2024-06-20T08:00,18.9,89,20.2,0.00,100,8.4,120.0,1
2024-06-20T09:00,19.9,86,21.9,0.00,100,4.8,208.0,1
2024-06-20T10:00,20.5,84,22.7,0.00,100,4.0,214.0,1
2024-06-20T11:00,20.4,85,22.9,0.90,91,2.2,172.0,1
2024-06-20T12:00,20.1,88,22.0,0.40,36,7.0,120.0,1
2024-06-20T13:00,23.0,78,27.7,0.10,76,0.4,749.0,1
2024-06-20T14:00,22.5,77,24.8,0.10,34,4.8,327.0,1
2024-06-20T15:00,23.5,75,25.7,0.10,41,7.8,430.0,1
2024-06-20T16:00,24.4,70,27.2,0.00,40,3.4,561.0,1
2024-06-20T17:00,25.3,65,28.3,0.00,89,2.9,620.0,1
2024-06-20T18:00,24.4,69,26.4,0.00,31,7.3,216.0,1
2024-06-20T19:00,24.7,69,27.2,0.00,31,4.5,248.0,1
2024-06-20T20:00,24.0,75,26.2,0.00,35,8.9,162.0,1
2024-06-20T21:00,22.2,81,24.6,0.00,45,5.8,48.0,1
2024-06-20T22:00,20.4,89,22.8,0.00,56,5.1,2.0,0
2024-06-20T23:00,19.8,92,22.1,0.00,34,5.6,0.0,0
2024-06-21T00:00,19.5,91,21.8,0.00,31,4.6,0.0,0
2024-06-21T01:00,18.2,96,20.3,0.00,20,4.3,0.0,0
2024-06-21T02:00,17.2,99,19.2,0.00,34,2.9,0.0,0
2024-06-21T03:00,17.3,96,18.9,0.00,24,5.4,0.0,0
2024-06-21T04:00,17.3,98,18.7,0.00,22,7.5,0.0,0
2024-06-21T05:00,15.9,98,17.0,0.00,35,5.6,0.0,0
2024-06-21T06:00,16.9,97,18.1,0.00,47,7.3,4.0,1
2024-06-21T07:00,17.7,90,19.0,0.00,60,5.4,47.0,1
2024-06-21T08:00,18.6,85,20.1,0.00,47,4.3,151.0,1
2024-06-21T09:00,19.7,82,21.0,0.00,67,6.4,280.0,1
2024-06-21T10:00,19.1,87,21.0,2.40,91,3.8,148.0,1
2024-06-21T11:00,19.6,89,21.6,0.00,62,5.5,168.0,1
