,weekday,minutes_since_midnight,apparent_temperature (°C),precipitation (mm),cloud_cover (%),shap weekday,shap minutes_since_midnight,shap apparent_temperature,shap precipitation,shap cloud_cover
1286,4.0,1168.0,14.653111,0.0,26.655556,-6.955377565145511,21.425952651381486,-0.8615173158248308,0.17635677544275774,-14.391088376363118
1287,6.0,308.0,12.085834,0.0,100.0,-4.032375933438534,-66.01988760462405,-0.13351227204998484,-0.11615827049811678,3.0449731712440666
1288,3.0,296.0,12.8,1.5547222,100.0,-0.1627836475968465,-71.65267193696897,0.6974498819112807,-0.7504163402517632,5.318135232508181
1289,0.0,339.0,-0.20066667,0.0,80.66889,-1.4024842369953756,-60.742953814854225,1.1454172456860499,-0.046386928349737566,-0.9191441591978076
1290,4.0,228.0,3.5797777,0.0,60.60389,-2.157528720358995,-68.45699407682817,0.8402188521027529,-0.14571787234147893,-2.81633877303203
1291,3.0,893.0,11.444667,0.0,56.09667,-2.195352622787148,45.197470810691534,-1.08314797115326,-0.23522203536828146,0.9427023167212805
1292,0.0,156.0,1.5600556,0.51927775,61.564445,1.3601908688942501,-69.79690938560168,0.48703932307163544,-0.3131889645059913,-0.3491027838786467
1293,0.0,516.0,15.06,0.26,60.0,5.181019452124831,28.997096217930316,-0.6026967705190245,-0.1622029456396854,3.832405686785777
1294,1.0,1311.0,20.336945,0.0,11.286667,7.709844943970431,-19.26328948836526,2.1653189928233623,0.5538826886216732,-13.49263000320395
1295,1.0,1025.0,20.491278,0.0,37.732224,4.115440671275069,51.01530253145098,-5.254903654823704,-0.03417147330443182,-6.308013902177416
1296,3.0,681.0,11.950277,0.1,89.64972,-2.97734266058602,49.56601595326265,1.0877115685145005,-0.08778045471509044,3.5441861184835415
1297,0.0,1239.0,14.770667,0.0,30.955,12.906092626372967,6.9604996913870245,0.4137467760046314,0.4787343072096477,-14.152337258338925
1298,3.0,720.0,3.908,0.2,32.046665,-4.771218656063086,49.988713646372176,3.1371395796934816,0.04741266711552994,-2.1594544660647697
1299,6.0,398.0,7.128278,0.0,77.055275,-23.28456002551316,-12.38085087118546,0.7858800912102017,-0.13796097008387775,0.37591782909631455
1300,3.0,387.0,12.639833,0.4805,100.0,8.8800517888665,5.328687616864842,0.2587919917503978,1.345467644810677,11.547460244874157
1301,4.0,229.0,-0.8284444,0.0,66.945,-2.0893532049059864,-67.87513397171101,0.3711485211650567,-0.022339028159778174,-3.272146892289321
1302,1.0,1411.0,0.07694445,0.0,2.5230556,3.790640625874188,-51.85489908196529,0.8870206514199541,0.2741620316306701,2.8504739182392758
1303,4.0,818.0,3.5642223,0.0,83.72444,-2.8753293240467563,43.68956314698857,4.408344557841624,-0.47554232482116143,-0.7912169665495563
1304,0.0,792.0,7.072889,0.0,90.0,2.6968486266732157,42.009313042700306,0.6654710701505424,-0.16180366253853107,-1.7762496726314225
1305,0.0,480.0,16.207222,0.0,39.05,6.530025942345478,19.577606885751084,-2.024128547390302,0.3891750348806351,-6.246436337014046
1306,6.0,704.0,8.593667,0.0,29.519167,6.7142300371329,67.71973956445854,1.716948202649748,-0.37457668741543726,0.8833277650674187
1307,4.0,913.0,22.366112,0.28202778,74.820274,-3.477821708321571,45.319545172651615,-10.241351534326876,0.22148008227347926,4.458361303210252
1308,1.0,381.0,15.2865,0.0,0.0,12.874465388814594,-2.6652763128678028,1.135201985895637,0.2898951627413391,-10.608528475503125
1309,3.0,85.0,0.66966665,0.057583332,95.75833,0.021573178569472162,-69.45398658633233,2.988100261290864,-0.026218400200209047,3.112353367408115
1310,3.0,539.0,11.396334,0.101222225,40.59889,5.323762429952621,35.71766365965209,-0.37671135505040887,0.04214979926744711,-3.090149143139525
1311,4.0,329.0,1.8,0.0,72.558334,-0.681275597443177,-60.18632862488927,3.1748448899338593,0.23847263395289353,2.648535811051725
1312,5.0,134.0,14.511,0.0,23.493334,-2.8974190050562196,-61.09647621872028,-1.106935056269175,-0.056144300421083315,-2.8704941413998637
1313,3.0,1231.0,3.6315556,0.0,0.0,-2.9939726383686036,1.1538925365408215,5.472416561524065,0.3278821550607631,-10.950009571731094
1314,3.0,1262.0,11.157222,0.0,28.911112,-1.2817123713095935,-13.385074631770454,-0.9239900557200134,0.37984802246093263,-10.45410148362319
1315,4.0,196.0,0.072,0.0,56.815,-1.7163022857109667,-67.75080520979563,0.566257325490314,-0.03311469686031643,-3.3392681105136885
1316,2.0,1320.0,0.69166666,0.1,42.104168,1.7856324943105442,-36.32169231045246,-1.9582425298094766,0.14927041790882667,-3.861292689820134
1317,6.0,1091.0,23.565666,0.0,13.768888,-9.410744543770953,43.077104715208236,-17.684058706164368,-0.14064272999764516,-16.91732615709305
1318,6.0,1288.0,14.909389,0.0,80.90611,-12.559569747487703,-21.211547702789314,0.2877558727661764,-0.08603649302323912,0.5236111723979322
1319,4.0,1381.0,8.891556,0.0,59.95778,-4.387410576502475,-50.19169291333359,-0.46302401220798517,0.22567381604512127,-1.478894521951677
1320,6.0,1352.0,0.33691666,0.0,43.636944,-7.632146265188865,-48.201637211918836,1.8096455579201303,-0.13525906610489358,-2.241769017457962
1321,0.0,988.0,10.440583,1.8439444,100.0,2.6855890608032382,58.3564175590078,-0.20802859910328264,2.004127459843947,7.4357144023180055
1322,4.0,562.0,9.826667,0.0,9.266666,5.413088330129776,47.32100765417024,0.37021302451689486,-0.04603907495737403,0.48686647733052535
1323,5.0,706.0,13.9835,0.0,5.5372224,2.2850981127421086,59.436301614363984,-4.998274036725364,-0.2636129403909129,-5.510323604424793
1324,1.0,883.0,12.08375,0.0,22.908333,1.8740720693866368,44.27558985199532,-1.8099894250829984,-0.0748294037977848,-2.8939773111939426
1325,2.0,1064.0,5.2733335,0.0,12.8,0.4697522233923248,50.847585047284745,3.0814255075653385,0.22292043010393758,-11.411828169226656
1326,0.0,1041.0,14.404917,0.06408333,12.155,5.807686602950076,51.534721427241955,-2.961781947036582,0.019078283886118985,-10.740409325480464
1327,0.0,437.0,-4.017667,0.0,100.0,5.619057482620084,29.305070324629554,5.93193083320062,0.4245171770850833,13.00139225869377
1328,5.0,340.0,2.8594444,0.0,66.01667,-8.015891711443658,-55.31302157196403,2.9890291889210507,0.28061057430505354,2.2081525308589125
1329,4.0,95.0,3.3829443,0.0,95.31778,-0.30494986458620055,-70.19939077997208,0.8179776042302382,-0.08856750929355783,2.245325120449068
1330,1.0,176.0,12.106139,0.88158333,86.85944,0.6587912295262104,-68.78033588627976,0.5402550343672399,-0.465497765143716,0.6659837619463591
1331,0.0,1034.0,10.479167,0.93083334,93.71667,4.627295545756809,67.58411931308112,-0.12353418656190485,0.8694149503310431,10.591518156747018
1332,4.0,729.0,14.093,0.0,29.0,-3.0844839807748734,53.50807832078139,-1.7799114452203133,-0.2966803032557177,-2.2075058287779474
1333,4.0,707.0,6.9145,0.0,87.715,-1.3424490360816321,50.324423262039815,1.2248152927160207,-0.42195653641224107,-0.4655571667750711
1334,6.0,10.0,9.763556,0.0,86.82222,-3.782397024651363,-62.605340813020874,-0.273779651741187,-0.17725096337000457,0.4030408159693075
1335,6.0,884.0,15.5402775,0.0,38.569443,-3.246467441558824,50.772882262825945,-6.068139204025265,-0.5448585606018699,-1.3659155331452688
1336,6.0,40.0,5.39275,0.0,60.830833,-3.8706888151566154,-64.65295372430484,-0.17566685203711163,-0.2073220742146198,-0.8039112536509831
1337,5.0,160.0,15.411083,0.0,56.06778,-2.9311874775886704,-61.725635827859264,-0.19080116975307782,-0.047790367682778445,-1.3702850610812516
1338,6.0,1361.0,7.3936667,0.0,94.814445,-8.5809959618648,-48.62105908298494,0.3588841332594499,0.0014695489009191043,1.3037879997094484
1339,6.0,1439.0,-2.4042222,0.0,91.21889,-9.05875806768735,-73.49094156682492,-7.304456841945651,-0.04822686433792267,-0.5192427907387422
1340,0.0,199.0,14.01275,0.0,73.7625,1.8963572611411355,-70.40752010762692,0.005578489502270134,0.10245139022667926,-0.375509728193284
1341,6.0,172.0,0.0095833335,0.0,94.833336,-3.3818172485033458,-65.26952259822686,2.2985512935717862,-0.15292598489920817,1.9031968926986043
1342,1.0,1105.0,5.68625,0.0,100.0,3.8762296206156215,69.80509425673881,2.358331459999082,-0.1469247444073294,19.557892878790703
1343,6.0,1384.0,6.2455554,0.0,71.01111,-10.717001094659164,-53.25602721456687,-0.21852093482017487,-0.01777359628677644,-0.9654957159757638
1344,0.0,493.0,13.466917,0.4553889,89.77695,4.126791594117886,20.50826989644765,0.9417334292232953,-0.645402815947933,0.13866190988818872
1345,5.0,481.0,-4.1056666,0.0,19.971666,-6.372306791047269,22.28876766572396,7.944050289293122,-0.29753138204415563,-2.7573300650715824
1346,3.0,308.0,-1.33175,0.0,92.3175,-0.42043292137484833,-71.95176431996128,0.9934195743749554,0.01339528441428861,0.7686943098654342
1347,3.0,167.0,3.8241668,0.041388888,100.0,-0.19988809531926677,-71.8811884474357,0.4865534540414842,0.026451213995614786,3.828021518329778
1348,5.0,202.0,14.237194,0.0,71.95111,-3.3561201252539856,-62.642836255033814,0.19536170542239706,-0.10171278178691878,-1.0965570171674104
1349,4.0,436.0,3.8116667,0.0,98.604164,6.066201676050798,30.364643218636513,4.461231383005775,-0.08112706847986129,13.868830756664284
1350,4.0,305.0,-0.34533334,0.0,100.0,-0.48959746965766016,-72.84104742853842,1.749619972517097,0.05110882784922843,4.643551597307127
1351,0.0,711.0,15.924334,0.18536112,54.85361,1.2511439066728034,44.035488086551425,-0.38552806709209664,0.013503079722327893,-4.5534839613636375
1352,3.0,1263.0,0.9405,1.4603333,42.25611,-3.8188700696229994,-20.00656829559804,-1.4771943170229647,-2.5488653445641227,-7.990759513417881
1353,4.0,465.0,3.4835,0.0,85.51889,5.418608275016157,25.09396004037062,3.4891381181875856,-0.1481353378693302,-1.008546073675158
1354,1.0,1046.0,1.9590278,0.0,59.068054,2.3034082757830436,53.485403932968765,2.2862033473849293,0.14044952833652635,-7.839907225529351
1355,4.0,7.0,2.4115555,0.0,44.485554,-1.574679343064636,-67.1930426819722,1.0646402780612219,-0.0695386590162963,-2.705576017061871
1356,0.0,390.0,12.799945,0.8501389,100.0,3.4375882457097298,0.1767215501169379,2.443668327122936,-0.5248742834329572,9.80973154628277
1357,0.0,502.0,-2.2248888,0.51222223,100.0,0.278213372608036,20.35234079512955,3.4802557322681005,-0.40166144571701734,3.1247757986982667
1358,2.0,1147.0,-1.5085,0.0,31.347778,-1.1632648486494972,26.75718189024925,-4.39166236068805,0.1904309040705332,-17.29808017965158
1359,2.0,1258.0,6.52725,0.0,33.121113,2.755097025394427,-10.681377305726219,-1.2117938319245982,0.4674635694026894,-11.281262323300044
1360,2.0,729.0,26.57264,0.1,41.645832,-3.1811446107228534,38.06716064047813,-17.87549440958103,-0.0015493931174304088,-2.324576477487885
1361,6.0,1335.0,-0.35022223,0.0,35.766666,-6.837680060823761,-43.687110194126774,1.5371468282143246,-0.12447850024700546,-2.007155113975208
1362,6.0,1355.0,13.0373335,0.0,21.52,-9.797507001936449,-44.47315703847012,-1.4093396276036918,0.057576290289558685,-3.8784185719291364
1363,2.0,729.0,3.9591112,0.016194444,94.19028,-4.5265279503862175,45.11380948402484,1.455649684846403,-0.21452146104971614,2.4345916439890845
1364,6.0,1382.0,2.0,0.0,94.90667,-7.5085014891624535,-56.55701487799486,0.13871078471342368,-0.09472458899021685,0.36167667249838287
1365,4.0,120.0,-1.2823056,0.0,81.52361,-0.8317495723962836,-65.23896986130875,1.5505861039559052,-0.08447889411449694,0.0023391959667189433
1366,3.0,749.0,17.290667,0.09688889,17.813334,-5.357073045929276,45.40151834541558,-3.0432838884592104,-0.013518618603552746,-3.2590804779132228
1367,2.0,1436.0,0.9878333,0.0,30.0,1.57815089809894,-63.862892326434455,-1.4956027920246124,0.3104268873532594,-3.8904900599718117
1368,4.0,1339.0,10.708,0.0,6.73,-4.798902111490548,-38.2899443763892,-1.4479065576593075,0.23549227074781864,-3.607925628960133
1369,2.0,1417.0,0.56938887,0.0,11.866111,0.8915305664340494,-57.799093363165866,-1.0662602159182253,0.33199754687149774,-0.40816713609298017
1370,4.0,134.0,-1.012,0.07575,92.425,0.0949036478996188,-66.80833416173857,2.919320304691796,-0.010054250756898586,2.8226795293887452
1371,2.0,536.0,0.2,0.0050555556,100.0,0.523928434232861,24.098777413646392,3.0216027848720577,-0.05095512749751263,0.0426184772252971
1372,0.0,960.0,4.5933332,0.0,59.0,3.432966023544468,52.36923197732371,1.8948525745272602,-0.08902911269664981,-2.4768712575634364
1373,1.0,433.0,16.0125,0.0,94.958336,9.698029944896687,26.69561981399854,0.7827242666482901,0.6147024049361507,6.15747947533925
1374,4.0,357.0,3.8950279,0.0,91.204445,-1.1369988069037618,-40.83932111423214,4.314810494472584,-0.419344498078027,6.350355570306379
1375,1.0,209.0,14.6955,0.0,69.85,1.1963712330460403,-69.72363983066879,-0.066446598192063,0.10910658586025068,-0.3697915885051093
1376,2.0,406.0,-0.35186112,0.0,34.593056,11.81489373447498,17.099515207231033,5.10407798093557,0.07149954628944499,-9.733769125123818
1377,1.0,1344.0,1.3731389,0.0,3.1894445,3.4314878727793854,-36.768696323653074,1.6498554910023993,0.399009593009946,0.5644558827877049
1378,1.0,1417.0,-1.6926389,0.0,0.0,4.344771945615607,-56.31782596698403,-6.472414338250964,0.09045778660972648,-2.207257247825464
1379,1.0,1306.0,-1.7445,0.0,84.89,5.114318018178146,-36.71241709866127,-11.710659121851126,0.45343228391806356,-7.7400005457599965
1380,5.0,395.0,14.79125,0.0,16.289167,-15.578927418728668,-13.501658986548586,-2.3616699279745443,-0.30171174649397514,-10.054836243927479
1381,2.0,1196.0,6.162778,0.0,82.18833,1.62937144855659,10.31530333071947,-2.4132964392503156,0.39803095539410593,-17.35987408051888
1382,5.0,641.0,19.44625,0.06975,52.37,4.3615261044502205,52.83633958601953,-2.5753155547976423,-0.09382474964857268,-4.076446335673332
1383,6.0,318.0,0.9616111,0.26919445,100.0,-3.0531826523641925,-70.10062377827367,2.0394884625375265,0.06396917614340802,2.5530929492712002
1384,6.0,47.0,13.105972,0.0,23.973055,-3.4510140390992152,-60.792832270244745,-1.419262978514035,-0.11366117326419056,-2.2785167021354065
1385,3.0,1012.0,8.273778,0.0,1.0488889,-1.5983942335049441,49.56307402598859,1.7055702202320027,-0.16509113522371166,-13.580353276848793
1386,6.0,813.0,22.253056,0.0,30.0,-0.2809974787632772,50.977190043727546,-13.221689811348917,-0.43415117005507176,-2.849402184089023
1387,0.0,778.0,8.481667,0.096944444,22.663889,0.29643344050644416,47.454621554970736,0.34205636944372797,0.02276145305235877,-2.8204617485801395
1388,6.0,798.0,8.38225,0.0,100.0,2.537907270987821,55.17421892742313,0.31476951142152654,-0.5407914110024823,4.780620247125633
1389,3.0,1295.0,3.9814444,0.0,87.03611,-1.347475574851039,-31.925247379581137,-2.5870953403314005,0.39356264110405714,-5.153433374603592
1390,1.0,745.0,6.757,0.086,25.86,-2.791624785165009,47.71262477964165,1.2197639963030786,0.00347067972024373,-1.90763860354821
1391,4.0,982.0,5.2506666,0.0,57.413334,-4.128454710364348,52.84347905484834,2.230095318039255,-0.2710938321749419,-4.752821303923922
1392,6.0,148.0,1.4255556,0.0,90.0,-3.1993100191354795,-64.47666459055743,2.141281161983807,-0.15562655977408424,0.47458596197764
1393,0.0,869.0,5.161278,0.34194446,98.54833,3.0155341848134896,41.839346116622295,1.3325193226238152,0.21224354042609228,0.9223258272707424
1394,2.0,168.0,8.793889,0.0,100.0,0.2223565976222286,-71.67398583785695,0.17324351612727007,0.041877135872840476,3.4909312123457608
1395,0.0,168.0,10.253083,0.0,30.814167,2.228702322085688,-65.78217523302635,0.3068017536799066,0.20725276037057272,-1.6881798339486132
1396,2.0,1437.0,19.63189,0.0,0.18222222,2.0912976081768697,-48.03984461440644,-0.600139976282918,0.2961957277456859,-6.926247379819552
1397,2.0,1139.0,2.7992222,0.60022223,32.037777,-0.9282658559878687,31.408293363968557,-0.5301125686168708,-0.7292393977244691,-18.235094184160236
1398,6.0,769.0,16.448416,0.117194444,100.0,2.2811336608926513,61.939338169912496,-0.7351149844924572,-0.04998937724034436,9.271969869852063
1399,1.0,174.0,-0.37975,0.0,31.443056,0.6496116683681912,-68.46676594517628,0.008301173528035832,0.11233080434799092,-2.9198422206640258
1400,1.0,375.0,0.7545,0.72275,100.0,9.301177888204663,-9.843280210902293,7.8972264178494616,0.4362673594951634,3.821982261230548
1401,1.0,537.0,8.8087225,0.5,98.08722,-0.3956753002405442,23.110973272840177,0.8134431387186041,-0.361176112771036,-0.37876861421267627
1402,6.0,966.0,0.73441666,0.5114722,100.0,-3.7342154316107425,56.991282691558204,7.081540040572481,1.0891105104486125,4.117449117799598
1403,6.0,8.0,11.8,0.0,11.765555,-3.5480889575084085,-61.63713983082772,-1.072425771395372,-0.10986003661155896,-2.1588125773668296
1404,2.0,1365.0,20.52325,0.0,3.7519445,2.284377449413139,-34.861193826337654,-0.9529433949192394,0.35011094456910596,-11.133880227843925
1405,3.0,24.0,10.058473,0.0,38.640278,-0.1611299681067404,-65.35379860295852,0.1739219453533467,-0.013069890181225396,-2.5514198835094755
1406,5.0,205.0,5.4245,0.62583333,77.27167,-2.7349171072046,-66.86034968652329,-0.5492773179014505,0.3968347361882558,-2.1212591518759747
1407,0.0,758.0,12.250667,0.51644444,100.0,1.887088086764031,48.6741663563351,1.5402238518098987,-0.09399268472194988,8.83339665061236
1408,4.0,1065.0,0.7473889,1.0526111,100.0,-2.6035530361334303,67.28811220180987,5.463228711605063,1.351803628027441,20.328015609006084
1409,4.0,1106.0,17.7335,0.0,29.555834,-6.60244642009339,39.802030990819134,-0.7624230767289828,0.04280231416225311,-12.887349674801026
1410,6.0,788.0,11.764389,0.0,90.0,1.629248510400462,53.46812092920145,-1.7199892165263515,-0.5958659366766628,-2.550754706263544
1411,2.0,252.0,0.12019444,0.0,100.0,0.004824808796250579,-73.12016676757733,1.6927022653420787,0.09383700009187068,4.469827719191711
1412,1.0,1111.0,1.6115556,0.1,100.0,3.467629470070218,69.76337491327521,4.227299755255393,-0.07390366023778183,22.51367172384262
1413,6.0,170.0,12.835444,0.08386111,48.585278,-3.193796296437583,-59.817363031427064,-0.2258333165645614,-0.08082522265116454,-1.2645119235118232
1414,0.0,176.0,0.42819443,0.0,6.5430555,1.2922449582020477,-69.41866496163608,1.2436092122594524,0.17939094366629416,-2.966325399855772
1415,6.0,986.0,10.030833,0.04486111,100.0,-5.853687447448573,56.945025251567344,-0.7295007860064477,-0.34172033482790143,5.522097669800127
1416,5.0,922.0,18.20511,0.0,37.0475,-4.9341640069484995,47.24331743176777,-6.5261482570966205,-0.32924874071280774,-2.559758321483933
1417,2.0,761.0,23.366667,0.0,17.583334,-2.0756080295642256,40.595331172247725,-11.916346010764446,0.01170148015021688,-3.388728821973011
1418,3.0,1196.0,3.6887221,0.0,100.0,-0.5319398065209455,47.05028690141438,4.291926620026435,0.13429031085967846,30.162675656894844
1419,5.0,479.0,-3.9916666,0.0,100.0,-4.156954872588301,22.77248668215672,7.046018299281597,-0.5045277830759676,9.459494700650376
1420,1.0,639.0,9.0928335,0.16905555,60.654724,-1.3135835480292606,38.655625333428404,-0.1636744520664264,-0.0017367245356245675,-5.533654842138291
1421,3.0,955.0,10.051389,0.013888889,100.0,-0.7840916063785599,47.46218890464306,-0.521808248897397,-0.3440679824749582,4.578343811094758
1422,5.0,70.0,9.2175,0.0,13.3,-2.312086517314105,-62.70073932935793,0.10122440179188796,-0.0856816967328431,-2.1390622854232797
1423,1.0,371.0,2.0022223,0.0,21.382223,12.952115026255447,-12.90710350896915,6.3252826411922785,0.28517205838362036,-4.744378267586234
1424,6.0,842.0,16.013916,0.09536111,48.345276,-2.2315192255179053,52.083696174740815,-5.988277407169331,-0.24998250333468386,-0.3323304322163261
